tweet_id,date,text,likes,retweet,comments,urls,account
1.38E+18,2021-04-01 13:00:00+00:00,"TAKE MY MONEY, GIVE ME CONEY!Oh yes, we will give you your Coney!Flash the post and redeem it tomorrow!… https://t.co/OSnz4O1IS0",1,3,0,[{'url': 'https://t.co/OSnz4O1IS0'}],anw
1.23E+18,2020-02-23 04:12:02+00:00,Vanilla or Strawberry Sundae? WHY NOT BOTH! Hype up your regular SUNDAY with our SUNDAE! Experience the fun with ou… https://t.co/ezdSXO2zbk,9,1,0,[{'url': 'https://t.co/ezdSXO2zbk'}],anw
1.37E+18,2021-02-27 03:00:00+00:00,What's your favorite meal and why is it the A&amp;W Chicken Jumbo? 😉 Get 25% off when you order via GrabFood or foodpan… https://t.co/2JMRlQRbXR,8,1,1,[{'url': 'https://t.co/2JMRlQRbXR'}],anw
1.20E+18,2019-12-01 06:23:23+00:00,Start off the first day of the festive month with our crispy golden nuggets! Grab yours now! #anwmalaysia #anwmsia… https://t.co/phDHlxfxng,3,0,0,[{'url': 'https://t.co/phDHlxfxng'}],anw
1.24E+18,2020-03-22 03:31:21+00:00,"FREE DELIVERY! Order up your favourite RB and Coneys with Grab Food delivery now, and it will be delivered right to… https://t.co/iVIkcrEUgi",18,9,2,[{'url': 'https://t.co/iVIkcrEUgi'}],anw
1.16E+18,2019-08-02 05:48:36+00:00,National RB Float Day is coming in 4 days! We will be giving out FREE RB Float (Regular) Single Scoop with purchase… https://t.co/csYDUe7NOT,19,14,4,[{'url': 'https://t.co/csYDUe7NOT'}],anw
1.14E+18,2019-06-03 09:00:38+00:00,Enjoy our special #DoubleBlessingsPlus promo ofBurger + 8pcs Bites + RB Float (regular) = Perfect Combo!Find out… https://t.co/dAb2i9UBhK,2,4,0,[{'url': 'https://t.co/dAb2i9UBhK'}],anw
1.37E+18,2021-03-05 03:03:02+00:00,"Midday rush? No problem, that what's our Drive-In are for! Get meals-on-the-go from the comfort of your car!Drive… https://t.co/Uf3aaAayRz",3,0,0,[{'url': 'https://t.co/Uf3aaAayRz'}],anw
1.31E+18,2020-10-08 06:28:21+00:00,RM460 ❌RM8.90 ✅The AWESOME BURGER 🍔 in town is nothin’ without an AWESOME PRICE 💰How can you say no to our jui… https://t.co/JHKdAl9XqO,9,2,1,[{'url': 'https://t.co/JHKdAl9XqO'}],anw
1.22E+18,2020-01-27 07:36:35+00:00,What is a better snack to have than our golden tenderness onion ring! Have a delicious bite of our delightful onion… https://t.co/R336W0LT8v,12,5,1,[{'url': 'https://t.co/R336W0LT8v'}],anw
1.33E+18,2020-11-28 06:42:10+00:00,Tell us your favourite part 😋  Get your tummy feeling good with our add-on Chicken for only RM2.99! A wondrous bi… https://t.co/Kl0wCzMl7h,3,0,2,[{'url': 'https://t.co/Kl0wCzMl7h'}],anw
1.21E+18,2019-12-29 03:50:13+00:00,Good fortunes are coming your way! Stay tuned to find out the luck that is coming! #anwmalaysia #anwmsia #endabyu https://t.co/P83xr3xO2V,8,2,2,[],anw
1.38E+18,2021-04-15 09:00:01+00:00,🎉 Happy Malacca Historical Day to all our fellow Malaccans! Don’t forget that we are there too 😉. Drop by today and… https://t.co/0Y0nokvXbx,2,1,0,[{'url': 'https://t.co/0Y0nokvXbx'}],anw
1.16E+18,2019-08-18 03:00:45+00:00,‼️ Beary Big Box Promotion Ends TODAY!Your last chance to get your Beary Big Box! Don't cry if you miss this 😜 https://t.co/oFc9wGMtUp,3,2,0,[],anw
1.19E+18,2019-11-01 08:02:07+00:00,RT @Nabil_Malaysia: @anwmalaysia Me🥰,0,1,1,[],anw
1.23E+18,2020-02-15 07:00:52+00:00,This is how Rooty usually travels during the holiday! #anwmalaysia #RootyJokes https://t.co/1dPOUZbbG0,3,1,1,[],anw
1.20E+18,2019-11-18 08:46:27+00:00,RT @Airkelapa: @arifothmanakbar hi my bro.. https://t.co/hlwEr5r4qB,0,1,2,[{'url': 'https://t.co/hlwEr5r4qB'}],anw
1.19E+18,2019-11-01 10:02:30+00:00,RT @deen_hotfm: hmmmm @MenteriFasolla @haunt2 bile ni https://t.co/8ol7LTIGVS,0,2,2,[],anw
1.27E+18,2020-06-20 03:13:04+00:00,Premier League weekend is back!   Kick off the football spirit at your home with a fun-filled RB party!   Enjoy… https://t.co/A2vfqUXNaF,5,1,0,[{'url': 'https://t.co/A2vfqUXNaF'}],anw
1.34E+18,2020-12-14 03:06:03+00:00,Our new Waffle with Coconut Flakes is here 🥥  Indulge in our crispiest waffle topped with Vanilla ice-cream and s… https://t.co/hJ4tNpygSp,3,0,0,[{'url': 'https://t.co/hJ4tNpygSp'}],anw
1.17E+18,2019-08-30 12:19:52+00:00,Good news! Our outlet and drive-thru at Bandar Sri Putra is finally open! 😃Don’t forget to get your FREE RB (Regu… https://t.co/FRsEWMQDMB,5,2,0,[{'url': 'https://t.co/FRsEWMQDMB'}],anw
1.15E+18,2019-07-22 03:28:56+00:00,Our 1MK outlet is now on Grab too! Grab your favourite coney and RB now! 😍 https://t.co/r3mn9A3jYD,7,1,0,[],anw
1.16E+18,2019-08-04 01:49:45+00:00,It's down to 2 more days! Cant' wait anymore longer! 😝For more details of the promo : &lt;https://t.co/0Nj8H9FuNT&gt; https://t.co/46JIxuwzd1,6,2,1,[{'url': 'https://t.co/0Nj8H9FuNT'}],anw
1.18E+18,2019-09-25 02:24:10+00:00,RT @haziq_jamaludin: HJ Food Review 🍺🍺🍺🍺 @anwmalaysia A&amp;W Malaysia cawangan Bandar Seri Putra baru sahaja di buka so HJ berpeluang untuk…,0,1,1,[],anw
1.16E+18,2019-08-06 02:10:33+00:00,"It's National RB Float Day! 😍 Get your FREE RB Float Single Scoop (Regular) with purchase of any Burger, Coney &amp; Ch… https://t.co/20Mp96OBOB",12,8,1,[{'url': 'https://t.co/20Mp96OBOB'}],anw
1.28E+18,2020-07-18 04:01:47+00:00,Turn up the heat with our Sweet &amp; Spicy Chicken Crunch!   Combining the best of both worlds to bring you a plate… https://t.co/NVlwMafeJw,9,0,1,[{'url': 'https://t.co/NVlwMafeJw'}],anw
1.24E+18,2020-03-23 00:31:58+00:00,All of us coming together only means one thing - Ini Perjuangan Kita. ❤️ #IniPerjuanganKita #anwmalaysia #LetsBeKind https://t.co/e5qZdaUgKC,2555,1838,10,[],anw
1.21E+18,2019-12-14 06:29:12+00:00,Does anyone smell something fishy around here? What could that be? THATS RIGHT! Everything gets fishy delicious wit… https://t.co/UoRaNa5DKn,9,1,1,[{'url': 'https://t.co/UoRaNa5DKn'}],anw
1.23E+18,2020-02-17 09:52:02+00:00,Burst into some awesome goodness with our own curl of perfection! Our curly fries is more than just a regular snack… https://t.co/Dpu9ToYkWo,5,3,0,[{'url': 'https://t.co/Dpu9ToYkWo'}],anw
1.16E+18,2019-08-10 03:34:44+00:00,"Rooty Bear : ""They are preparing my CHICKEN CONEY! 😍😍” https://t.co/MulwLmBrgT",8,2,0,[],anw
1.18E+18,2019-09-24 10:18:03+00:00,"RT @haff_fizz: @anwmalaysia Yes, finally can pay with card",0,1,1,[],anw
1.26E+18,2020-05-04 10:59:03+00:00,Nikmati Family Combo Meals kami semasa buka puasa!   Pesan sekarang melalui Grab Food atau Food Panda! Klik pauta… https://t.co/hcRSXG1DBe,0,0,0,[{'url': 'https://t.co/hcRSXG1DBe'}],anw
1.21E+18,2019-12-31 06:53:59+00:00,Did you know? our iconic Petaling Jaya outlet is the second outlet that was opened in Malaysia! It is also the firs… https://t.co/mJAxIXmpbq,41,9,1,[{'url': 'https://t.co/mJAxIXmpbq'}],anw
1.36E+18,2021-02-22 03:57:41+00:00,Craving for some Chicken Sandwich? Get it delivered via our delivery partners or just grab it at the nearest A&amp;W ou… https://t.co/1n6bxbZ4FQ,5,2,1,[{'url': 'https://t.co/1n6bxbZ4FQ'}],anw
1.38E+18,2021-04-19 12:00:02+00:00,Want something to complement the NEW Lily Chili Aroma Chicken? Pair it with the Garlic Rice with Sambal and make it… https://t.co/1gIpBJw7JT,2,1,1,[{'url': 'https://t.co/1gIpBJw7JT'}],anw
1.16E+18,2019-08-21 02:21:33+00:00,Calling all Oreo lovers! 📣😋You MUST not miss this perfect combination of RB Float and Oreo crumbsss! Can't believ… https://t.co/N6aKJt4SaA,17,12,1,[{'url': 'https://t.co/N6aKJt4SaA'}],anw
1.37E+18,2021-03-14 13:05:57+00:00,"Hey all, we have been receiving overwhelming responses for our latest Hula Hula Burger. Rooty will be collecting mo… https://t.co/PwO7LfbBTe",3,0,0,[{'url': 'https://t.co/PwO7LfbBTe'}],anw
1.16E+18,2019-08-14 05:49:21+00:00,"Attention to all Penangites, we have good news for all of you! 😀3 of our outlets in Penang Hill, 1st Avenue and B… https://t.co/v5ugfz6yU8",9,3,0,[{'url': 'https://t.co/v5ugfz6yU8'}],anw
1.23E+18,2020-02-21 07:59:36+00:00,Beary meals makes a child BEARY happy! Fill up your child's tummy with our fun beary meals! Bring your child out to… https://t.co/M4sBPLPmAE,5,0,0,[{'url': 'https://t.co/M4sBPLPmAE'}],anw
1.18E+18,2019-09-25 02:24:14+00:00,RT @ZeinAndy: Lapaqqqqqqqqqq @anwmalaysia https://t.co/ZFG6hcGIKV,0,1,1,[],anw
1.21E+18,2020-01-06 03:27:50+00:00,Overloaded with work and other hectic schedule? But still insist on getting that tasty bite of the wondrous Coney?… https://t.co/Dve3Nl15TQ,5,0,0,[{'url': 'https://t.co/Dve3Nl15TQ'}],anw
1.18E+18,2019-10-11 04:43:45+00:00,Come and relive nostalgic memories at the closing activation of our Batu Road outlet happening on 12-13 Oct 2019. W… https://t.co/B3WfMCwjGl,10,13,2,[{'url': 'https://t.co/B3WfMCwjGl'}],anw
1.27E+18,2020-05-27 09:17:43+00:00,One more delivery partner on board!   Craving for our awesome meals to fill up the appetite during this blissful… https://t.co/uetozJfc51,5,3,0,[{'url': 'https://t.co/uetozJfc51'}],anw
1.25E+18,2020-04-14 05:05:10+00:00,Sending immense love to all our beloved staffs who have been working tirelessly to make sure your tummies are fille… https://t.co/9T7hTNEYtq,2,2,1,[{'url': 'https://t.co/9T7hTNEYtq'}],anw
1.20E+18,2019-11-19 05:08:42+00:00,RT @_poreberalone: Anyone ?Haha https://t.co/VuCjZDW5Sn,0,1,2,[{'url': 'https://t.co/VuCjZDW5Sn'}],anw
1.21E+18,2020-01-07 03:38:19+00:00,Ever wished for something cheesy complemented by something creamier all in one plate? Sounds too good to be true? W… https://t.co/sWuubcJJQa,6,2,0,[{'url': 'https://t.co/sWuubcJJQa'}],anw
1.31E+18,2020-10-01 02:35:31+00:00,"Get your lanterns, candles and mooncakes ready for this lovely celebration.   Wishing everyone a blessed Mid-Autu… https://t.co/P3rrrNdnZh",3,0,0,[{'url': 'https://t.co/P3rrrNdnZh'}],anw
1.23E+18,2020-02-27 03:08:17+00:00,High school memories are always golden! Do you have any great memories with A&amp;W during your high school days? Share… https://t.co/YwVMVkM9X2,0,0,0,[{'url': 'https://t.co/YwVMVkM9X2'}],anw
1.30E+18,2020-08-25 05:00:19+00:00,Everyone knows that Tuesday is the day for CONEY!Indulge in our Chicken Coney that gives you the irresistible tas… https://t.co/DCTU1KwcLT,3,1,0,[{'url': 'https://t.co/DCTU1KwcLT'}],anw
1.29E+18,2020-08-11 06:19:04+00:00,"4 chicken is better than 1!   Well done to those who guessed it right.   Make way for the one and only, A&amp;W Chi… https://t.co/FA3OROpbh4",17,13,2,[{'url': 'https://t.co/FA3OROpbh4'}],anw
1.29E+18,2020-08-06 15:28:00+00:00,RT @nurainFasiha: @anwmalaysia #NationalRBFloatDay done. Add on rm5 for coney chicken 😋 https://t.co/VzgXmkmicO,0,1,1,[],anw
1.33E+18,2020-11-22 04:17:43+00:00,Get your cravings satays-fied with us now! Our Satay Coney gives you the awesome goodness with a hint of local ta… https://t.co/3BSOnBbufI,5,3,0,[{'url': 'https://t.co/3BSOnBbufI'}],anw
1.15E+18,2019-07-09 10:37:44+00:00,Oh! There will be a slight delay in the opening of our new outlet at Mid Valley SouthKey... But fret not! 😉 We tota… https://t.co/QH3oEROjfT,5,2,0,[{'url': 'https://t.co/QH3oEROjfT'}],anw
1.38E+18,2021-04-08 03:00:00+00:00,"Which Hula-Hula Burger is your favourite? Chicken fillet, beef patty or both?Tweet us!#anwmalaysia https://t.co/WJ3e83bWhv",0,0,0,[],anw
1.33E+18,2020-11-10 06:54:15+00:00,📣Attention to all awesome mug collecters out there 📣   Our RB mug is selling fast ‼ Grab yours now before it's to… https://t.co/iQ5lOhRbc2,15,7,0,[{'url': 'https://t.co/iQ5lOhRbc2'}],anw
1.38E+18,2021-04-18 08:00:31+00:00,End your weekend by having our Lily Chili Aroma Chicken! The perfect meal to have when you are craving for somethin… https://t.co/HAFgNnRzDh,17,10,0,[{'url': 'https://t.co/HAFgNnRzDh'}],anw
1.14E+18,2019-06-25 06:32:42+00:00,"Dear customers, our outlet in Kota Damansara will be permanently closed down on 15th July 2019.  We will be opening… https://t.co/1al5v4GnQ4",15,7,4,[{'url': 'https://t.co/1al5v4GnQ4'}],anw
1.18E+18,2019-10-01 01:55:53+00:00,RT @Fuzzy_Rule: @anwmalaysia Done giving survey and suggestion. Hope that pj drive in branch will soon have cashless payment method.,0,1,1,[],anw
1.24E+18,2020-03-05 03:22:24+00:00,Sawadikap! We bring the thai goodness TO YOU! Grab a bite of our THAILICIOUS Spicy Coney Basil and be-awed with the… https://t.co/RXIogttbol,2,0,0,[{'url': 'https://t.co/RXIogttbol'}],anw
1.17E+18,2019-09-12 10:01:11+00:00,Milo Ice-Cream? Milo Cake? Milo Milk Shake? What about RB FLOAT MILO! 😜YESSS it will be available on all our outl… https://t.co/jr9UheOIY1,24,31,4,[{'url': 'https://t.co/jr9UheOIY1'}],anw
1.38E+18,2021-04-04 03:00:01+00:00,It’s the LAST DAY!Grab your Coney today!Seize this moment before time runs out!Click on the link to flash the po… https://t.co/SjLz46DLaq,1,0,0,[{'url': 'https://t.co/SjLz46DLaq'}],anw
1.19E+18,2019-10-31 04:56:22+00:00,RT @zaimzakian: @anwmalaysia @alop_an  @nad_dhirah,0,1,1,[],anw
1.18E+18,2019-09-24 10:17:28+00:00,RT @nikdotpm: @anwmalaysia And ewallets too,0,1,1,[],anw
1.27E+18,2020-05-28 08:06:43+00:00,Grab your meals in a jiffy for take away or order through more delivery platforms available? Choose whichever you l… https://t.co/9uGjNAEjFL,5,2,0,[{'url': 'https://t.co/9uGjNAEjFL'}],anw
1.26E+18,2020-05-07 02:12:41+00:00,"Despite being in the midst of a challenging time, let us all carry on and embrace the spirit of peace and happiness… https://t.co/QRmvuX1d9t",2,0,0,[{'url': 'https://t.co/QRmvuX1d9t'}],anw
1.15E+18,2019-07-19 05:03:51+00:00,"Our Beary Big Box promotion starts today! Make sure to visit our outlets to get these delicious fried chickens, oni… https://t.co/XvmYckARZJ",17,5,1,[{'url': 'https://t.co/XvmYckARZJ'}],anw
1.18E+18,2019-09-25 01:44:05+00:00,Tak pe! We will be back again! #makeendabyugreatagain ! https://t.co/SITDkm5Yb0,29,30,11,[{'url': 'https://t.co/SITDkm5Yb0'}],anw
1.38E+18,2021-04-02 08:00:02+00:00,TAKE MY MONEY AND GIVE ME CONEY! Come and grab your Coney today for ONLY RM5 when you flash this post:… https://t.co/4TkydDPS5k,1,0,0,[{'url': 'https://t.co/4TkydDPS5k'}],anw
1.26E+18,2020-05-15 10:21:20+00:00,Set hidangan yang menarik untuk dikongsi kebaikan bersama! Rasai kelazatan Aroma Chicken yang dihidangkan bersama… https://t.co/vMTWdkNr9i,3,1,0,[{'url': 'https://t.co/vMTWdkNr9i'}],anw
1.39E+18,2021-04-27 12:00:02+00:00,We have a big package coming your way tomorrow! Can you guess what it is?#anwmalaysia https://t.co/OnUlS39a08,4,2,0,[],anw
1.30E+18,2020-08-29 02:33:37+00:00,SURPRISES AFTER SURPRISES 🤩Our Merdeka promo is on! We are bringing you the excitement of our RB(R) for only RM1… https://t.co/WepV4NQlYi,16,12,0,[{'url': 'https://t.co/WepV4NQlYi'}],anw
1.15E+18,2019-07-11 03:02:22+00:00,#DidYouKnow Our RB is made from natural cane sugar and all-natural flavors! 💯 https://t.co/d5F1ge7I3R,39,18,3,[],anw
1.19E+18,2019-11-02 05:47:32+00:00,It's the last day for you to enjoy 30% discount from GrabFood! Let's order in your favourite Coney and RB today!… https://t.co/ZBkl98nwcp,2,2,0,[{'url': 'https://t.co/ZBkl98nwcp'}],anw
1.32E+18,2020-10-27 03:49:39+00:00,"Just lil bit of this and a lil bit of that and VOILA, the most juiciest Black Pepper Mushroom Chicken Burger 🍔 Di… https://t.co/1wUbvfrTCy",7,0,2,[{'url': 'https://t.co/1wUbvfrTCy'}],anw
1.37E+18,2021-03-12 03:49:50+00:00,"Yay, it's FRY-day, a perfect day for side &amp; snacks! Share with us which one you love the most in the comments below… https://t.co/26AoxYqFPR",5,2,0,[{'url': 'https://t.co/26AoxYqFPR'}],anw
1.21E+18,2020-01-05 03:03:27+00:00,Any idea on how Rooty eats his Coney? #anwmalaysia #anwmsia #endabyu #RootyJokes https://t.co/6Oq5aCIiMG,9,3,0,[],anw
1.24E+18,2020-03-23 06:42:51+00:00,RT @nisa_kay: Social distancing https://t.co/oMCdjlAogV,0,1,2,[{'url': 'https://t.co/oMCdjlAogV'}],anw
1.19E+18,2019-11-01 10:33:01+00:00,RT @juejusoh01: @anwmalaysia Soon 😉,0,1,1,[],anw
1.18E+18,2019-09-24 04:41:02+00:00,❗️WE ARE HIRING! ❗️Looking for a job as a Marketing or PR &amp; Events Executive? Send in your resume to &lt;recruitment@… https://t.co/Ezepa3KNy8,33,49,6,[{'url': 'https://t.co/Ezepa3KNy8'}],anw
1.31E+18,2020-10-06 05:55:05+00:00,"Haa, siapa yang tak pandai masak tu cuba angkat tangan 🙋‍♂️! Rooty nak scan sikit 🧐   Takpe, tak payah keluar rum… https://t.co/x5hqMu3yro",1,1,0,[{'url': 'https://t.co/x5hqMu3yro'}],anw
1.18E+18,2019-09-25 08:26:07+00:00,"RT @syfq_syrf: @anwmalaysia ye lah.BTW, 👍👍 for the #UnityRibbon initiative.",0,1,1,[],anw
1.23E+18,2020-03-01 07:28:09+00:00,What is a delicious AROMA without our AROMA CHICKEN! The delicious smell of the crispiest chicken is certainly hard… https://t.co/oBToeH5sQN,4,1,0,[{'url': 'https://t.co/oBToeH5sQN'}],anw
1.13E+18,2019-05-30 01:57:43+00:00,"We would like to wish our Kadazan-Dusun friends in Sabah, as well as our Dayak friends in Sarawak, Selamat Hari Kaa… https://t.co/7Nwvz9y5vl",36,29,0,[{'url': 'https://t.co/7Nwvz9y5vl'}],anw
1.25E+18,2020-04-16 06:14:13+00:00,https://t.co/yQ1VHOqfdW,1,0,5,[],anw
1.23E+18,2020-02-19 06:00:19+00:00,Explode your tummy with LAUGHTER while you LAUGH OUT LOUD with our delicious LOL BURGER! Head over to your nearest… https://t.co/6DPGW8otG5,2,0,0,[{'url': 'https://t.co/6DPGW8otG5'}],anw
1.16E+18,2019-07-27 13:43:57+00:00,Which is your favourite topping to go with your waffle? Ice-cream or Butter &amp; Syrup? 😜 https://t.co/453xpfanVP,15,4,9,[],anw
1.21E+18,2019-12-27 04:35:45+00:00,Sink your teeth and have a delicious bite of our scrumptious Mozza Burger 😍 Served with our iconic RB float and irr… https://t.co/ZJUqqejigj,15,2,0,[{'url': 'https://t.co/ZJUqqejigj'}],anw
1.21E+18,2019-12-19 10:09:59+00:00,Thinking about getting a delicious bite of that delightful Coney? But are you too occupied with work! DON’T WORRY!… https://t.co/VvLu2PaNVZ,10,0,2,[{'url': 'https://t.co/VvLu2PaNVZ'}],anw
1.38E+18,2021-04-08 08:00:00+00:00,Have you tried our Aroma Chicken yet? Why not get the Chicken Jumbo to satisfy your cravings via our delivery part… https://t.co/eqrT0IzKCR,8,0,1,[{'url': 'https://t.co/eqrT0IzKCR'}],anw
1.18E+18,2019-09-22 01:41:40+00:00,Today is your last day to enjoy BUY 1 FREE 1 RB (Reg) as a @watsonsmy’s member! Make sure not to miss your last cha… https://t.co/sJXWgV1Xwu,7,2,1,[{'url': 'https://t.co/sJXWgV1Xwu'}],anw
1.14E+18,2019-06-19 09:30:08+00:00,Meet Rooty Bear at selected A&amp;W outlets today! Don't forget to snap a selfie with him to stand a chance to win some… https://t.co/zp6YTMK7w7,3,3,1,[{'url': 'https://t.co/zp6YTMK7w7'}],anw
1.18E+18,2019-09-30 10:16:14+00:00,Any feedback about your experience with A&amp;W? Head on to our Guest Satisfaction Survey website at &lt;… https://t.co/HH6BNRfkVv,4,2,4,[{'url': 'https://t.co/HH6BNRfkVv'}],anw
1.26E+18,2020-05-23 12:18:52+00:00,"""Mat Ri Ye semua! Rooty ingin mengucapkan Salam Aidilfitri kepada seluruh rakyat Malaysia yang menyambut! Pasti… https://t.co/H4vXtVzEDc",8,2,1,[{'url': 'https://t.co/H4vXtVzEDc'}],anw
1.24E+18,2020-03-10 06:27:38+00:00,Indulge in our mouth-watering Chicken Coney and served with fries! Click here to find out more about our… https://t.co/K7FsyNYHmb,2,2,1,[{'url': 'https://t.co/K7FsyNYHmb'}],anw
1.20E+18,2019-11-22 03:23:28+00:00,What's not to love about the Classic A Cool Classics perfect combination of 6 pieces of Sesame Chicken bites + Arom… https://t.co/HxI3IcemQh,3,0,0,[{'url': 'https://t.co/HxI3IcemQh'}],anw
1.30E+18,2020-09-08 05:28:47+00:00,Gandingan mantap yang membawa citarasa lazat untuk semua!   Eratkan hubungan anda bersama keluarga dengan set Fam… https://t.co/IV4L7LmCsl,6,0,1,[{'url': 'https://t.co/IV4L7LmCsl'}],anw
1.22E+18,2020-01-11 07:04:36+00:00,Good fortunes are coming your way! Introducing our mouth-watering Fortune Burger during this prosperous season of C… https://t.co/eu99upihZh,6,1,1,[{'url': 'https://t.co/eu99upihZh'}],anw
1.37E+18,2021-02-27 02:02:48+00:00,"It's the weekend again! Time to unwind, and bond with loved ones. Order our A&amp;W Fiesta Feast via GrabFood or foodpa… https://t.co/9JwAMNTtCJ",1,1,0,[{'url': 'https://t.co/9JwAMNTtCJ'}],anw
1.14E+18,2019-06-15 08:09:29+00:00,Grab this opportunity to meet Rooty Bear in real life on 19th June 2019 from 8pm onwards! Click this link to see wh… https://t.co/xbkCjTfZb0,9,4,0,[{'url': 'https://t.co/xbkCjTfZb0'}],anw
